DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2016-Q2,343045,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2016-Q3,345791,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2016-Q4,348812,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2017-Q1,351715,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2017-Q2,354570,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2017-Q3,356774,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2017-Q4,359316,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2018-Q1,361885,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2018-Q2,364349,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2018-Q3,368158,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2018-Q4,372211,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2019-Q1,376027,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2019-Q2,379804,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2019-Q3,384307,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A75: 75-79,AUS: Australia,Q: Quarterly,2019-Q4,389617,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2013-Q1,805531,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2013-Q2,806152,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2013-Q3,810033,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2013-Q4,809512,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2014-Q1,814023,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2014-Q2,813450,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2014-Q3,816581,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2014-Q4,815732,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2015-Q1,820405,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2015-Q2,819905,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2015-Q3,823892,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2015-Q4,823979,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2016-Q1,829677,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2016-Q2,829100,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2016-Q3,834129,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2016-Q4,833086,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2017-Q1,839882,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2017-Q2,838629,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2017-Q3,843577,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2017-Q4,840975,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2018-Q1,847028,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2018-Q2,845699,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2018-Q3,850029,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2018-Q4,846952,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2019-Q1,852053,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2019-Q2,846908,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2019-Q3,847379,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A20: 20-24,AUS: Australia,Q: Quarterly,2019-Q4,836595,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2013-Q1,758390,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2013-Q2,757455,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2013-Q3,758030,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2013-Q4,758461,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2014-Q1,758855,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2014-Q2,758910,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2014-Q3,761123,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2014-Q4,763372,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2015-Q1,765637,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2015-Q2,767682,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2015-Q3,771927,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2015-Q4,776461,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2016-Q1,781113,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2016-Q2,785668,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2016-Q3,791682,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2016-Q4,797628,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2017-Q1,803595,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2017-Q2,809461,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2017-Q3,813400,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2017-Q4,816914,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2018-Q1,820599,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2018-Q2,824165,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2018-Q3,825892,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2018-Q4,827645,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2019-Q1,829282,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2019-Q2,830452,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2019-Q3,830831,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A45: 45-49,AUS: Australia,Q: Quarterly,2019-Q4,831388,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q1,738771,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q2,741535,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q3,743858,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q4,745457,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q1,748224,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q2,750223,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q3,752673,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q4,753948,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q1,755151,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q2,755529,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q3,758357,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q4,759941,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q1,763070,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q2,765733,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q3,766941,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q4,766358,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q1,766373,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q2,765492,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q3,765035,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q4,762552,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q1,761496,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q2,759809,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q3,758739,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q4,757264,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q1,756196,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q2,754659,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q3,753783,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q4,751869,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2013-Q1,700766,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2013-Q2,704484,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2013-Q3,708312,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2013-Q4,712242,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2014-Q1,715994,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2014-Q2,719662,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2014-Q3,723485,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2014-Q4,727524,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2015-Q1,731382,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2015-Q2,735291,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2015-Q3,739378,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2015-Q4,743556,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2016-Q1,747812,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2016-Q2,752177,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2016-Q3,756299,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2016-Q4,760497,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2017-Q1,764429,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2017-Q2,768418,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2017-Q3,771650,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2017-Q4,774455,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2018-Q1,777525,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2018-Q2,780835,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2018-Q3,783244,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2018-Q4,785755,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2019-Q1,788161,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2019-Q2,791358,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2019-Q3,793702,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A55: 55-59,AUS: Australia,Q: Quarterly,2019-Q4,797050,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2013-Q1,815171,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2013-Q2,822405,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2013-Q3,829370,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2013-Q4,836270,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2014-Q1,844018,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2014-Q2,850497,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2014-Q3,857002,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2014-Q4,863372,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2015-Q1,870834,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2015-Q2,877424,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2015-Q3,883016,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2015-Q4,888862,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2016-Q1,895600,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2016-Q2,902024,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2016-Q3,907355,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2016-Q4,912438,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2017-Q1,918405,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2017-Q2,923176,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2017-Q3,927027,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2017-Q4,930440,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2018-Q1,934757,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2018-Q2,938008,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2018-Q3,941965,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2018-Q4,945403,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2019-Q1,949531,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2019-Q2,952450,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2019-Q3,956408,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A30: 30-34,AUS: Australia,Q: Quarterly,2019-Q4,960215,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q1,817599,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q2,820161,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q3,820655,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q4,821282,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q1,822215,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q2,822560,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q3,821494,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q4,820743,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q1,820151,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q2,819248,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q3,815985,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q4,812891,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q1,810297,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q2,807640,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q3,805141,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q4,802741,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q1,800556,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q2,798040,PSNS: Persons,,
